Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties
2021,MD,Maryland,Baltimore City,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.3,32.3,40.2,576498,24510,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-76.6104761 39.3000324),1857.0
2021,MI,Michigan,Crawford,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.6,30.1,46.4,13204,26039,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.6113432 44.6801748),436.0
2021,LA,Louisiana,Plaquemines,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,40.1,31.9,48.5,23303,22075,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-89.5760676 29.282447),268.0
2021,LA,Louisiana,Caddo,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.3,35.4,47.3,233092,22017,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-93.8849698 32.5801062),1575.0
2021,MI,Michigan,Cass,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.0,29.7,44.8,51483,26027,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.000142 41.9172431),1218.0
2021,LA,Louisiana,St. Tammany,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,34.8,29.9,39.7,269388,22103,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-89.9519622 30.4100224),1740.0
2021,KY,Kentucky,Ohio,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,40.3,32.6,48.1,23688,21183,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-86.844871 37.4778588),1475.0
2021,LA,Louisiana,St. James,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.3,31.3,47.5,19742,22093,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-90.7939562 30.0247772),1702.0
2021,KY,Kentucky,Metcalfe,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.9,31.6,48.5,10349,21169,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-85.6334564 36.9924298),253.0
2021,MA,Massachusetts,Essex,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,30.1,25.7,34.5,807074,25009,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-70.8649085 42.6427082),1861.0
2021,MD,Maryland,Frederick,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,33.6,29.6,37.6,279835,24021,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-77.3976358 39.4701773),1768.0
2021,LA,Louisiana,Jefferson Davis,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.0,33.5,49.0,32345,22053,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-92.8162205 30.2695293),1628.0
2021,KY,Kentucky,Letcher,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.2,35.5,49.8,21253,21133,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-82.8612507 37.1185357),1384.0
2021,ME,Maine,Kennebec,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.3,29.8,38.9,124486,23011,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-69.7657639 44.4170119),1681.0
2021,MD,Maryland,St. Mary's,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.7,31.2,40.4,114468,24037,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-76.534487 38.2230765),424.0
2021,LA,Louisiana,Webster,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,43.9,36.0,51.7,36184,22119,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-93.3398245 32.7321522),409.0
2021,ME,Maine,Hancock,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,28.6,24.6,32.9,56192,23009,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-68.3707034 44.5649063),414.0
2021,KY,Kentucky,Gallatin,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.7,31.6,48.3,8775,21077,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.8651432 38.7556634),1277.0
2021,KY,Kentucky,Scott,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.9,32.6,47.8,58252,21209,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.5783405 38.2857099),1485.0
2021,LA,Louisiana,Jackson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,44.1,36.3,52.7,14876,22049,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-92.5616997 32.3042901),1626.0
2021,MA,Massachusetts,Hampden,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.4,30.8,40.4,462718,25013,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-72.6356476 42.1361975),1913.0
2021,MD,Maryland,Somerset,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,46.7,39.9,53.6,24584,24039,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-75.8533228 38.0744501),3155.0
2021,KY,Kentucky,Nelson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36.4,29.3,43.9,47098,21179,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-85.4659312 37.8031198),254.0
2021,KY,Kentucky,Logan,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.5,33.7,51.1,27771,21141,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.8812881 36.859607),249.0
2021,LA,Louisiana,Cameron,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.5,28.6,45.0,5080,22023,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-93.1649478 29.871812),1578.0
2021,KY,Kentucky,Mason,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.4,29.4,45.8,16931,21161,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.8281251 38.5941366),1431.0
2021,MI,Michigan,Clinton,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.3,31.3,45.3,79426,26037,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.5916949 42.950455),435.0
2021,KY,Kentucky,Pike,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,43.4,36.4,50.2,57391,21195,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-82.410912 37.4860314),256.0
2021,MD,Maryland,Talbot,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,34.1,29.1,39.7,37626,24041,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-76.1784757 38.7483486),425.0
2021,ME,Maine,Lincoln,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.5,23.6,31.7,35828,23015,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-69.5136244 43.9947814),1683.0
2021,LA,Louisiana,Allen,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.4,33.3,50.2,22687,22003,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-92.8196052 30.6527435),261.0
2021,KY,Kentucky,Fayette,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.5,30.2,40.9,321793,21067,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.4582721 38.0406777),1230.0
2021,LA,Louisiana,Tangipahoa,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,40.5,34.5,46.7,135217,22105,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-90.4064899 30.6213483),271.0
2021,MA,Massachusetts,Suffolk,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,25.4,21.9,29.3,771245,25025,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-71.018253 42.3385513),1918.0
2021,KY,Kentucky,Rockcastle,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,43.6,35.4,51.9,16115,21203,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.3143684 37.3610502),1482.0
2021,LA,Louisiana,Jefferson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.3,31.4,41.4,433688,22051,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-90.036231 29.5033),1627.0
2021,KY,Kentucky,Elliott,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,44.4,35.7,53.1,7381,21063,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.096116 38.1168826),1228.0
2021,KY,Kentucky,Magoffin,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,46.1,37.9,54.6,11497,21153,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.069721 37.698983),1428.0
2021,ME,Maine,Aroostook,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.9,35.1,45.0,66859,23003,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-68.6124095 46.7091929),412.0
2021,MI,Michigan,Baraga,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.9,31.1,47.7,8215,26013,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-88.3618101 46.6958592),1214.0
2021,MI,Michigan,Clare,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.7,30.2,45.6,31065,26035,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.8383253 43.9911368),434.0
2021,KY,Kentucky,Daviess,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.9,35.0,48.6,103063,21059,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-87.087139 37.731671),1227.0
2021,MA,Massachusetts,Hampshire,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,24.2,20.0,30.0,161572,25015,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-72.6636936 42.3394593),1914.0
2021,LA,Louisiana,Pointe Coupee,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,40.3,32.0,48.5,20356,22077,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-91.6046207 30.708319),1696.0
2021,KY,Kentucky,Owen,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.3,30.0,46.9,11294,21187,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.8415902 38.4993945),1477.0
2021,MA,Massachusetts,Franklin,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,27.8,21.6,34.3,71015,25011,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-72.5917921 42.5845038),1862.0
2021,LA,Louisiana,Ouachita,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.1,30.5,44.3,158768,22073,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-92.1515814 32.480932),267.0
2021,MI,Michigan,Eaton,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.4,27.9,41.2,108944,26045,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.8464499 42.5895301),437.0
2021,KY,Kentucky,Garrard,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.2,32.8,50.1,17362,21079,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.5458557 37.6301619),1278.0
2021,LA,Louisiana,St. Helena,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,43.1,34.5,52.0,10912,22091,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-90.7083074 30.8225386),1701.0
2021,KY,Kentucky,Taylor,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.8,31.5,48.0,26235,21217,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-85.3280585 37.3662101),1487.0
2021,MI,Michigan,Huron,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.7,31.0,47.0,31252,26063,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-82.8570449 43.907616),1303.0
2021,KY,Kentucky,Johnson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.5,29.2,46.2,22556,21115,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-82.8301215 37.8477561),1328.0
2021,KY,Kentucky,Wayne,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.1,35.2,51.4,19540,21231,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.8265896 36.8007715),1530.0
2021,KY,Kentucky,Powell,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.1,31.7,49.3,13133,21197,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-83.8313543 37.8099073),1480.0
2021,LA,Louisiana,Catahoula,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.9,35.2,52.7,8805,22025,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-91.846703 31.666517),1579.0
2021,MI,Michigan,Branch,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,40.2,32.5,47.7,44985,26023,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-85.0668852 41.9184551),1217.0
2021,LA,Louisiana,Winn,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.7,31.7,48.4,13488,22127,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-92.6412694 31.9411871),411.0
2021,LA,Louisiana,Rapides,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.4,31.0,44.3,128654,22079,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-92.5359531 31.1932037),1697.0
2021,MD,Maryland,Charles,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.3,37.6,47.0,168698,24017,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-77.0154272 38.4728532),419.0
2021,KY,Kentucky,Greenup,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.8,34.0,49.9,35649,21089,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-82.9338199 38.5635616),1281.0
2021,LA,Louisiana,Orleans,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.8,30.2,39.7,376971,22071,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-89.9345018 30.0534195),1667.0
2021,MI,Michigan,Genesee,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,42.4,37.0,47.7,404208,26049,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.7063718 43.0210768),438.0
2021,KY,Kentucky,Hickman,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.9,30.8,47.5,4424,21105,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-88.9720844 36.675896),1324.0
2021,KY,Kentucky,Hardin,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.1,35.6,48.7,111607,21093,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-85.9631827 37.6958356),1283.0
2021,LA,Louisiana,Beauregard,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.1,32.2,48.6,36584,22011,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-93.3402526 30.6450184),1538.0
2021,KY,Kentucky,Powell,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.5,31.2,48.5,13133,21197,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.8313543 37.8099073),1480.0
2021,LA,Louisiana,West Carroll,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.0,32.4,49.9,9594,22123,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-91.4519982 32.7924797),1677.0
2021,LA,Louisiana,Evangeline,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.4,33.7,49.7,32215,22039,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-92.4040858 30.7206932),1622.0
2021,KY,Kentucky,Livingston,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.6,30.6,47.0,8959,21139,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-88.3634261 37.2095174),1386.0
2021,ME,Maine,Somerset,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.5,32.6,42.6,50592,23025,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-69.9561096 45.5036458),1726.0
2021,LA,Louisiana,Lafayette,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.2,33.8,44.6,244205,22055,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-92.06417 30.2065065),1629.0
2021,MD,Maryland,Caroline,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.4,36.1,48.7,33386,24011,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-75.831662 38.8715306),1765.0
2021,MI,Michigan,Barry,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.0,30.2,44.5,62992,26015,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-85.3145503 42.5828109),431.0
2021,LA,Louisiana,Livingston,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.0,31.2,42.9,145830,22063,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-90.7274738 30.4404194),1663.0
2021,MI,Michigan,Gratiot,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.1,29.6,45.1,41544,26057,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.60469 43.2923259),341.0
2021,KY,Kentucky,Whitley,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,42.1,34.3,49.9,36939,21235,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.1446485 36.7580237),1532.0
2021,KY,Kentucky,Perry,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,42.0,35.1,50.1,27929,21193,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.2177723 37.2412822),1479.0
2021,ME,Maine,Sagadahoc,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,28.6,24.6,33.0,37071,23023,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-69.844227 43.9168446),415.0
2021,MD,Maryland,Prince George's,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.8,36.2,43.6,955306,24033,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-76.848188 38.8292778),1815.0
2021,MA,Massachusetts,Bristol,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,30.2,25.8,34.8,580164,25005,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-71.088894 41.7485884),1859.0
2021,MI,Michigan,Allegan,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.5,31.7,45.8,120950,26005,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.2614034 42.4212512),429.0
2021,KY,Kentucky,Madison,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.0,32.4,46.1,94666,21151,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.2783618 37.7255107),1427.0
2021,KY,Kentucky,Woodford,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.1,28.6,44.5,27075,21239,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.7488546 38.0431027),1533.0
2021,KY,Kentucky,Jessamine,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.1,29.5,45.2,53626,21113,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.5839603 37.8732908),246.0
2021,LA,Louisiana,Franklin,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.8,35.4,52.5,19668,22041,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-91.6723711 32.1390764),1623.0
2021,LA,Louisiana,Morehouse,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.9,34.1,50.0,25025,22067,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-91.8003988 32.8200082),1665.0
2021,KY,Kentucky,Logan,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.4,33.5,50.9,27771,21141,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-86.8812881 36.859607),249.0
2021,MI,Michigan,Bay,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.8,32.0,45.8,102985,26017,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.9787007 43.6997112),1215.0
2021,LA,Louisiana,Madison,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,45.8,37.0,54.9,9799,22065,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-91.2319321 32.3468782),1664.0
2021,LA,Louisiana,St. Landry,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.9,33.2,47.1,82071,22097,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-91.9892745 30.5834409),1704.0
2021,MI,Michigan,Alpena,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,40.6,32.8,48.9,28893,26007,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.4265739 44.894954),1212.0
2021,KY,Kentucky,Lawrence,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.9,34.3,49.7,16290,21127,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-82.7382903 38.0744531),1382.0
2021,LA,Louisiana,Jefferson Davis,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.1,33.5,49.0,32345,22053,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-92.8162205 30.2695293),1628.0
2021,KY,Kentucky,Leslie,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,44.4,35.1,53.7,10278,21131,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.3886172 37.0878462),1383.0
2021,KY,Kentucky,Mercer,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.8,30.6,47.4,22850,21167,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.8796946 37.8120852),1433.0
2021,LA,Louisiana,West Feliciana,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.9,31.3,48.3,15494,22125,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-91.421776 30.8733639),1678.0
2021,ME,Maine,Oxford,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,34.0,29.6,38.7,58629,23017,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-70.7344211 44.4944998),1723.0
2021,LA,Louisiana,Pointe Coupee,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.2,32.0,48.4,20356,22077,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-91.6046207 30.708319),1696.0
2021,LA,Louisiana,St. Martin,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.1,33.6,48.7,51540,22099,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-91.6114814 30.1214329),1705.0
2021,LA,Louisiana,St. Charles,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.1,30.3,44.0,52282,22089,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-90.3578553 29.9057222),270.0
2021,KY,Kentucky,Todd,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.0,32.2,49.0,12285,21219,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-87.1836416 36.8403384),1525.0
2021,MA,Massachusetts,Dukes,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.8,21.3,34.9,21097,25007,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-70.7014995 41.3809696),1860.0
2021,LA,Louisiana,St. Helena,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.8,34.2,51.8,10912,22091,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-90.7083074 30.8225386),1701.0
2021,MA,Massachusetts,Middlesex,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,23.4,20.2,26.9,1614742,25017,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-71.3949161 42.4817182),1915.0
2021,LA,Louisiana,Vermilion,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.8,32.1,46.1,57204,22113,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-92.2915678 29.7897222),1743.0
2021,LA,Louisiana,Lafourche,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.7,32.5,44.9,97504,22057,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-90.394849 29.4919925),1661.0
2021,MI,Michigan,Alcona,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.9,27.9,44.3,10235,26001,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.2945804 44.6575092),1920.0
2021,LA,Louisiana,Washington,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.6,37.4,51.8,45133,22117,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-90.0462534 30.8521435),1676.0
2021,LA,Louisiana,Bossier,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.6,31.0,44.8,129144,22015,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-93.6265609 32.6984813),1574.0
